latitude,longitude,path,row,scan,track,acq_date,acq_time,satellite,confidence,daynight
36.219625,-94.633219,026,035,4254,3299,2025-01-29,1655,L8,M,D
36.219887,-94.633892,026,035,4252,3298,2025-01-29,1655,L8,H,D
36.219891,-94.633559,026,035,4253,3298,2025-01-29,1655,L8,M,D
36.222013,-94.090892,026,035,5879,3313,2025-01-29,1655,L8,H,D
36.222284,-94.090896,026,035,5879,3312,2025-01-29,1655,L8,H,D
36.238812,-94.253376,026,035,5393,3245,2025-01-29,1655,L8,L,D
36.251959,-94.641905,026,035,4230,3179,2025-01-29,1655,L8,M,D
36.251963,-94.641572,026,035,4231,3179,2025-01-29,1655,L8,M,D
36.252211,-94.643246,026,035,4226,3178,2025-01-29,1655,L8,H,D
36.252229,-94.641911,026,035,4230,3178,2025-01-29,1655,L8,H,D
36.252233,-94.641577,026,035,4231,3178,2025-01-29,1655,L8,H,D
36.252476,-94.643586,026,035,4225,3177,2025-01-29,1655,L8,H,D
36.252481,-94.643252,026,035,4226,3177,2025-01-29,1655,L8,H,D
36.252499,-94.641917,026,035,4230,3177,2025-01-29,1655,L8,H,D
36.255491,-94.036594,026,035,6043,3191,2025-01-29,1655,L8,M,D
36.255762,-94.036597,026,035,6043,3190,2025-01-29,1655,L8,M,D
36.264082,-94.104167,026,035,5841,3157,2025-01-29,1655,L8,L,D
36.273629,-94.095284,026,035,5868,3122,2025-01-29,1655,L8,H,D
36.306255,-94.294551,026,035,5273,2994,2025-01-29,1655,L8,H,D
36.30881,-94.910727,026,035,3429,2954,2025-01-29,1655,L8,L,D
36.308976,-94.412548,026,035,4920,2979,2025-01-29,1655,L8,H,D
36.30908,-94.910734,026,035,3429,2953,2025-01-29,1655,L8,L,D
36.309383,-94.908737,026,035,3435,2952,2025-01-29,1655,L8,H,D
36.309388,-94.908403,026,035,3436,2952,2025-01-29,1655,L8,M,D
36.309961,-94.906412,026,035,3442,2950,2025-01-29,1655,L8,L,D
36.314501,-94.149323,026,035,5708,2969,2025-01-29,1655,L8,L,D
36.314504,-94.148989,026,035,5709,2969,2025-01-29,1655,L8,H,D
36.314771,-94.149327,026,035,5708,2968,2025-01-29,1655,L8,H,D
36.314775,-94.148993,026,035,5709,2968,2025-01-29,1655,L8,H,D
36.318176,-94.882887,026,035,3513,2921,2025-01-29,1655,L8,L,D
36.318181,-94.882553,026,035,3514,2921,2025-01-29,1655,L8,H,D
36.35985,-94.811006,026,035,3731,2771,2025-01-29,1655,L8,L,D
36.365122,-93.993237,026,035,6177,2787,2025-01-29,1655,L8,H,D
36.368245,-94.313969,026,035,5218,2764,2025-01-29,1655,L8,M,D
36.377425,-93.872323,026,035,6539,2745,2025-01-29,1655,L8,L,D
36.378486,-93.979695,026,035,6218,2738,2025-01-29,1655,L8,H,D
36.378756,-93.979698,026,035,6218,2737,2025-01-29,1655,L8,H,D
36.388666,-94.571192,026,035,4450,2677,2025-01-29,1655,L8,H,D
36.388932,-94.571532,026,035,4449,2676,2025-01-29,1655,L8,L,D
36.388936,-94.571198,026,035,4450,2676,2025-01-29,1655,L8,H,D
36.388941,-94.570863,026,035,4451,2676,2025-01-29,1655,L8,H,D
36.389207,-94.571203,026,035,4450,2675,2025-01-29,1655,L8,H,D
36.389211,-94.570869,026,035,4451,2675,2025-01-29,1655,L8,H,D
36.409949,-94.122957,026,035,5791,2617,2025-01-29,1655,L8,L,D
36.410168,-93.705727,026,035,7038,2628,2025-01-29,1655,L8,L,D
36.410219,-94.122961,026,035,5791,2616,2025-01-29,1655,L8,L,D
36.411033,-94.122638,026,035,5792,2613,2025-01-29,1655,L8,H,D
36.433614,-94.368953,026,035,5057,2520,2025-01-29,1655,L8,H,D
36.433618,-94.368619,026,035,5058,2520,2025-01-29,1655,L8,H,D
36.433884,-94.368958,026,035,5057,2519,2025-01-29,1655,L8,H,D
36.433888,-94.368623,026,035,5058,2519,2025-01-29,1655,L8,H,D
36.477228,-93.907598,026,035,6437,2375,2025-01-29,1655,L8,H,D
36.506772,-93.597054,026,035,7365,2273,2025-01-29,1655,L8,H,D
36.556187,-94.540723,026,035,4551,2059,2025-01-29,1655,L8,H,D
36.556192,-94.540388,026,035,4552,2059,2025-01-29,1655,L8,H,D
36.612077,-94.505272,026,035,4660,1854,2025-01-29,1655,L8,L,D
36.649951,-94.867109,026,035,3584,1695,2025-01-29,1655,L8,H,D
36.649956,-94.866773,026,035,3585,1695,2025-01-29,1655,L8,L,D
36.650221,-94.867115,026,035,3584,1694,2025-01-29,1655,L8,H,D
36.650492,-94.867122,026,035,3584,1693,2025-01-29,1655,L8,H,D
36.650497,-94.866786,026,035,3585,1693,2025-01-29,1655,L8,L,D
36.650762,-94.867128,026,035,3584,1692,2025-01-29,1655,L8,L,D
36.650767,-94.866793,026,035,3585,1692,2025-01-29,1655,L8,L,D
36.651032,-94.867135,026,035,3584,1691,2025-01-29,1655,L8,H,D
36.651037,-94.866799,026,035,3585,1691,2025-01-29,1655,L8,L,D
36.651297,-94.867477,026,035,3583,1690,2025-01-29,1655,L8,H,D
36.651302,-94.867141,026,035,3584,1690,2025-01-29,1655,L8,H,D
36.651568,-94.867483,026,035,3583,1689,2025-01-29,1655,L8,H,D
36.651573,-94.867148,026,035,3584,1689,2025-01-29,1655,L8,H,D
36.651833,-94.867825,026,035,3582,1688,2025-01-29,1655,L8,L,D
36.651838,-94.86749,026,035,3583,1688,2025-01-29,1655,L8,H,D
36.651843,-94.867154,026,035,3584,1688,2025-01-29,1655,L8,H,D
36.652103,-94.867832,026,035,3582,1687,2025-01-29,1655,L8,H,D
36.652108,-94.867496,026,035,3583,1687,2025-01-29,1655,L8,H,D
36.652113,-94.867161,026,035,3584,1687,2025-01-29,1655,L8,H,D
36.652368,-94.868174,026,035,3581,1686,2025-01-29,1655,L8,H,D
36.652373,-94.867838,026,035,3582,1686,2025-01-29,1655,L8,H,D
36.652378,-94.867503,026,035,3583,1686,2025-01-29,1655,L8,H,D
36.652384,-94.867168,026,035,3584,1686,2025-01-29,1655,L8,L,D
36.652638,-94.86818,026,035,3581,1685,2025-01-29,1655,L8,L,D
36.652643,-94.867845,026,035,3582,1685,2025-01-29,1655,L8,L,D
36.68076,-93.922071,026,035,6401,1622,2025-01-29,1655,L8,H,D
36.680763,-93.921735,026,035,6402,1622,2025-01-29,1655,L8,H,D
36.81831,-94.635427,026,035,4285,1085,2025-01-29,1655,L8,L,D
36.818595,-94.634424,026,035,4288,1084,2025-01-29,1655,L8,L,D
36.818599,-94.634088,026,035,4289,1084,2025-01-29,1655,L8,H,D
36.818832,-94.636784,026,035,4281,1083,2025-01-29,1655,L8,L,D
36.818865,-94.63443,026,035,4288,1083,2025-01-29,1655,L8,H,D
36.818869,-94.634094,026,035,4289,1083,2025-01-29,1655,L8,H,D
36.819103,-94.636789,026,035,4281,1082,2025-01-29,1655,L8,L,D
36.819144,-94.633763,026,035,4290,1082,2025-01-29,1655,L8,L,D
36.819955,-94.63378,026,035,4290,1079,2025-01-29,1655,L8,H,D
36.85498,-94.623421,026,035,4323,950,2025-01-29,1655,L8,L,D
36.854985,-94.623085,026,035,4324,950,2025-01-29,1655,L8,H,D
36.854989,-94.622749,026,035,4325,950,2025-01-29,1655,L8,H,D
36.855255,-94.623091,026,035,4324,949,2025-01-29,1655,L8,H,D
36.85526,-94.622754,026,035,4325,949,2025-01-29,1655,L8,H,D
22.455839,-99.184035,026,044,176,6284,2025-01-29,1658,L8,H,D
22.45611,-99.184036,026,044,176,6283,2025-01-29,1658,L8,H,D
22.485344,-99.213822,026,044,74,6175,2025-01-29,1658,L8,H,D
22.485344,-99.21353,026,044,75,6175,2025-01-29,1658,L8,H,D
22.485345,-99.213238,026,044,76,6175,2025-01-29,1658,L8,H,D
22.485613,-99.214989,026,044,70,6174,2025-01-29,1658,L8,L,D
22.51899,-98.145062,026,044,3738,6043,2025-01-29,1658,L8,L,D
22.519261,-98.145061,026,044,3738,6042,2025-01-29,1658,L8,L,D
22.587755,-98.519656,026,044,2453,5795,2025-01-29,1658,L8,H,D
22.588026,-98.519655,026,044,2453,5794,2025-01-29,1658,L8,H,D
22.74994,-98.864468,026,044,1271,5199,2025-01-29,1658,L8,M,D
22.74994,-98.864176,026,044,1272,5199,2025-01-29,1658,L8,H,D
22.74994,-98.863883,026,044,1273,5199,2025-01-29,1658,L8,H,D
22.750211,-98.864175,026,044,1272,5198,2025-01-29,1658,L8,H,D
22.750211,-98.863883,026,044,1273,5198,2025-01-29,1658,L8,H,D
22.750481,-98.863591,026,044,1274,5197,2025-01-29,1658,L8,H,D
22.750481,-98.863299,026,044,1275,5197,2025-01-29,1658,L8,H,D
22.750482,-98.864175,026,044,1272,5197,2025-01-29,1658,L8,M,D
22.750482,-98.863883,026,044,1273,5197,2025-01-29,1658,L8,H,D
22.750752,-98.86359,026,044,1274,5196,2025-01-29,1658,L8,H,D
22.750752,-98.863298,026,044,1275,5196,2025-01-29,1658,L8,H,D
22.750753,-98.864175,026,044,1272,5196,2025-01-29,1658,L8,L,D
22.750753,-98.863883,026,044,1273,5196,2025-01-29,1658,L8,H,D
22.767884,-99.003263,026,044,796,5133,2025-01-29,1658,L8,M,D
22.768697,-99.014953,026,044,756,5130,2025-01-29,1658,L8,H,D
22.768968,-99.015245,026,044,755,5129,2025-01-29,1658,L8,M,D
22.768968,-99.014953,026,044,756,5129,2025-01-29,1658,L8,M,D
22.769239,-99.015537,026,044,754,5128,2025-01-29,1658,L8,H,D
22.769239,-99.015245,026,044,755,5128,2025-01-29,1658,L8,H,D
22.769239,-99.014953,026,044,756,5128,2025-01-29,1658,L8,M,D
22.76951,-99.015538,026,044,754,5127,2025-01-29,1658,L8,H,D
22.76951,-99.015245,026,044,755,5127,2025-01-29,1658,L8,H,D
22.76951,-99.014953,026,044,756,5127,2025-01-29,1658,L8,H,D
22.769781,-99.015245,026,044,755,5126,2025-01-29,1658,L8,H,D
22.769781,-99.014953,026,044,756,5126,2025-01-29,1658,L8,H,D
22.784957,-98.986604,026,044,853,5070,2025-01-29,1658,L8,L,D
22.784957,-98.986312,026,044,854,5070,2025-01-29,1658,L8,L,D
22.785228,-98.986604,026,044,853,5069,2025-01-29,1658,L8,L,D
22.785228,-98.986312,026,044,854,5069,2025-01-29,1658,L8,L,D
22.785499,-98.986604,026,044,853,5068,2025-01-29,1658,L8,L,D
22.785499,-98.986312,026,044,854,5068,2025-01-29,1658,L8,L,D
22.785763,-99.050028,026,044,636,5067,2025-01-29,1658,L8,M,D
22.785771,-98.986896,026,044,852,5067,2025-01-29,1658,L8,L,D
22.786042,-98.986896,026,044,852,5066,2025-01-29,1658,L8,L,D
22.882791,-99.02023,026,044,738,4709,2025-01-29,1658,L8,H,D
22.883062,-99.02023,026,044,738,4708,2025-01-29,1658,L8,H,D
22.910427,-98.950902,026,044,975,4607,2025-01-29,1658,L8,M,D
22.910698,-98.950609,026,044,976,4606,2025-01-29,1658,L8,M,D
22.910969,-98.950609,026,044,976,4605,2025-01-29,1658,L8,M,D
22.91124,-98.950316,026,044,977,4604,2025-01-29,1658,L8,M,D
22.938308,-99.113871,026,044,418,4504,2025-01-29,1658,L8,L,D
22.938308,-99.113579,026,044,419,4504,2025-01-29,1658,L8,H,D
22.938579,-99.113579,026,044,419,4503,2025-01-29,1658,L8,H,D
22.966804,-99.009121,026,044,776,4399,2025-01-29,1658,L8,H,D
22.966804,-99.008829,026,044,777,4399,2025-01-29,1658,L8,H,D
22.967075,-99.009121,026,044,776,4398,2025-01-29,1658,L8,H,D
22.967075,-99.008829,026,044,777,4398,2025-01-29,1658,L8,H,D
22.967346,-99.009121,026,044,776,4397,2025-01-29,1658,L8,L,D
22.974934,-98.998585,026,044,812,4369,2025-01-29,1658,L8,H,D
22.974934,-98.998293,026,044,813,4369,2025-01-29,1658,L8,H,D
22.975205,-98.998585,026,044,812,4368,2025-01-29,1658,L8,H,D
22.975205,-98.998293,026,044,813,4368,2025-01-29,1658,L8,H,D
22.975476,-98.998293,026,044,813,4367,2025-01-29,1658,L8,L,D
22.975747,-98.998293,026,044,813,4366,2025-01-29,1658,L8,L,D
22.978705,-98.913998,026,044,1101,4355,2025-01-29,1658,L8,M,D
22.978976,-98.913998,026,044,1101,4354,2025-01-29,1658,L8,H,D
22.997683,-99.070304,026,044,567,4285,2025-01-29,1658,L8,H,D
22.997954,-99.070304,026,044,567,4284,2025-01-29,1658,L8,M,D
22.998225,-99.070304,026,044,567,4283,2025-01-29,1658,L8,H,D
22.998225,-99.070012,026,044,568,4283,2025-01-29,1658,L8,L,D
22.998496,-99.070305,026,044,567,4282,2025-01-29,1658,L8,L,D
23.147109,-98.760624,026,044,1624,3733,2025-01-29,1658,L8,H,D
23.14738,-98.760624,026,044,1624,3732,2025-01-29,1658,L8,H,D
23.284911,-98.87948,026,044,1218,3225,2025-01-29,1658,L8,H,D
23.285182,-98.87948,026,044,1218,3224,2025-01-29,1658,L8,H,D
23.598689,-98.165854,026,044,3644,2059,2025-01-29,1658,L8,H,D
23.598955,-98.16497,026,044,3647,2058,2025-01-29,1658,L8,M,D
23.598957,-98.165264,026,044,3646,2058,2025-01-29,1658,L8,H,D
23.598958,-98.165558,026,044,3645,2058,2025-01-29,1658,L8,H,D
23.59896,-98.165852,026,044,3644,2058,2025-01-29,1658,L8,H,D
23.598962,-98.166146,026,044,3643,2058,2025-01-29,1658,L8,M,D
23.599223,-98.16438,026,044,3649,2057,2025-01-29,1658,L8,M,D
23.599225,-98.164674,026,044,3648,2057,2025-01-29,1658,L8,H,D
23.599226,-98.164968,026,044,3647,2057,2025-01-29,1658,L8,H,D
23.599228,-98.165262,026,044,3646,2057,2025-01-29,1658,L8,H,D
23.599229,-98.165556,026,044,3645,2057,2025-01-29,1658,L8,H,D
23.599494,-98.164378,026,044,3649,2056,2025-01-29,1658,L8,M,D
23.599496,-98.164672,026,044,3648,2056,2025-01-29,1658,L8,H,D
23.600031,-98.163493,026,044,3652,2054,2025-01-29,1658,L8,H,D
24.081379,-98.505105,026,044,2484,283,2025-01-29,1658,L8,H,D
24.081379,-98.505105,026,043,1344,5603,2025-01-29,1658,L8,H,D
24.081652,-98.505694,026,044,2482,282,2025-01-29,1658,L8,H,D
24.081652,-98.505694,026,043,1342,5602,2025-01-29,1658,L8,H,D
24.081923,-98.505693,026,043,1342,5601,2025-01-29,1658,L8,M,D
24.081923,-98.505693,026,044,2482,281,2025-01-29,1658,L8,M,D
24.282858,-98.556648,026,043,1167,4860,2025-01-29,1658,L8,H,D
24.643916,-98.519513,026,043,1288,3527,2025-01-29,1658,L8,H,D
24.644187,-98.519512,026,043,1288,3526,2025-01-29,1658,L8,H,D
24.783252,-97.990152,026,043,3070,3003,2025-01-29,1658,L8,H,D
24.783521,-97.989853,026,043,3071,3002,2025-01-29,1658,L8,H,D
24.783523,-97.990149,026,043,3070,3002,2025-01-29,1658,L8,H,D
24.783525,-97.990446,026,043,3069,3002,2025-01-29,1658,L8,H,D
24.783795,-97.990444,026,043,3069,3001,2025-01-29,1658,L8,H,D
24.783797,-97.990741,026,043,3068,3001,2025-01-29,1658,L8,L,D
24.784066,-97.990442,026,043,3069,3000,2025-01-29,1658,L8,H,D
24.784068,-97.990739,026,043,3068,3000,2025-01-29,1658,L8,H,D
24.784339,-97.990736,026,043,3068,2999,2025-01-29,1658,L8,H,D
24.784608,-97.990437,026,043,3069,2998,2025-01-29,1658,L8,M,D
24.78461,-97.990734,026,043,3068,2998,2025-01-29,1658,L8,H,D
24.784612,-97.991031,026,043,3067,2998,2025-01-29,1658,L8,H,D
24.784879,-97.990435,026,043,3069,2997,2025-01-29,1658,L8,H,D
24.784881,-97.990732,026,043,3068,2997,2025-01-29,1658,L8,H,D
24.784883,-97.991029,026,043,3067,2997,2025-01-29,1658,L8,H,D
24.78515,-97.990433,026,043,3069,2996,2025-01-29,1658,L8,H,D
24.785152,-97.99073,026,043,3068,2996,2025-01-29,1658,L8,H,D
24.785423,-97.990728,026,043,3068,2995,2025-01-29,1658,L8,H,D
24.813381,-98.477601,026,043,1427,2901,2025-01-29,1658,L8,H,D
24.813382,-98.477897,026,043,1426,2901,2025-01-29,1658,L8,H,D
24.813652,-98.477599,026,043,1427,2900,2025-01-29,1658,L8,H,D
24.813653,-98.477896,026,043,1426,2900,2025-01-29,1658,L8,H,D
24.813923,-98.477598,026,043,1427,2899,2025-01-29,1658,L8,L,D
24.813924,-98.477895,026,043,1426,2899,2025-01-29,1658,L8,H,D
24.964947,-97.977678,026,043,3107,2332,2025-01-29,1658,L8,H,D
24.964953,-97.97857,026,043,3104,2332,2025-01-29,1658,L8,M,D
24.965218,-97.977676,026,043,3107,2331,2025-01-29,1658,L8,H,D
24.9661,-97.987773,026,043,3073,2328,2025-01-29,1658,L8,M,D
24.966371,-97.987771,026,043,3073,2327,2025-01-29,1658,L8,H,D
24.969294,-98.019844,026,043,2965,2317,2025-01-29,1658,L8,M,D
51.635385,-101.647134,034,024,3771,4267,2025-01-29,1740,L9,H,D
51.635655,-101.64715,034,024,3771,4266,2025-01-29,1740,L9,L,D
45.506374,-104.443982,034,028,2325,5862,2025-01-29,1741,L9,H,D
45.551308,-102.826226,034,028,6533,5624,2025-01-29,1741,L9,H,D
45.714813,-103.592748,034,028,4528,5063,2025-01-29,1741,L9,H,D
45.751172,-103.698677,034,028,4251,4933,2025-01-29,1741,L9,H,D
45.751176,-103.699062,034,028,4250,4933,2025-01-29,1741,L9,H,D
45.782178,-103.648171,034,028,4380,4816,2025-01-29,1741,L9,H,D
46.147182,-103.787657,034,028,3998,3470,2025-01-29,1741,L9,L,D
46.148732,-102.527377,034,028,7242,3389,2025-01-29,1741,L9,H,D
46.174622,-103.911815,034,028,3677,3373,2025-01-29,1741,L9,H,D
46.186744,-103.220767,034,028,5454,3296,2025-01-29,1741,L9,L,D
46.211621,-103.941421,034,028,3599,3237,2025-01-29,1741,L9,H,D
46.211624,-103.94181,034,028,3598,3237,2025-01-29,1741,L9,H,D
46.22981,-102.685586,034,028,6826,3101,2025-01-29,1741,L9,L,D
46.230095,-102.686353,034,028,6824,3100,2025-01-29,1741,L9,H,D
46.230349,-102.685564,034,028,6826,3099,2025-01-29,1741,L9,H,D
46.233598,-103.95306,034,028,3568,3156,2025-01-29,1741,L9,L,D
46.872134,-103.283666,034,027,3957,6041,2025-01-29,1741,L9,L,D
47.008241,-103.198401,034,027,4162,5532,2025-01-29,1741,L9,L,D
47.22846,-103.077604,034,027,4448,4709,2025-01-29,1741,L9,H,D
47.22873,-103.077595,034,027,4448,4708,2025-01-29,1741,L9,M,D
47.300011,-103.110728,034,027,4358,4446,2025-01-29,1741,L9,H,D
47.354206,-102.74848,034,027,5265,4221,2025-01-29,1741,L9,H,D
47.354468,-102.748072,034,027,5266,4220,2025-01-29,1741,L9,H,D
47.354476,-102.748469,034,027,5265,4220,2025-01-29,1741,L9,H,D
47.354738,-102.748061,034,027,5266,4219,2025-01-29,1741,L9,L,D
47.354746,-102.748458,034,027,5265,4219,2025-01-29,1741,L9,H,D
47.370721,-102.95243,034,027,4750,4174,2025-01-29,1741,L9,H,D
47.370728,-102.952827,034,027,4749,4174,2025-01-29,1741,L9,H,D
47.37099,-102.95242,034,027,4750,4173,2025-01-29,1741,L9,H,D
47.370998,-102.952817,034,027,4749,4173,2025-01-29,1741,L9,H,D
47.37126,-102.952409,034,027,4750,4172,2025-01-29,1741,L9,H,D
47.371267,-102.952806,034,027,4749,4172,2025-01-29,1741,L9,H,D
47.386293,-102.774144,034,027,5197,4104,2025-01-29,1741,L9,H,D
47.402596,-102.938471,034,027,4782,4055,2025-01-29,1741,L9,H,D
47.402603,-102.938868,034,027,4781,4055,2025-01-29,1741,L9,H,D
47.402872,-102.938858,034,027,4781,4054,2025-01-29,1741,L9,H,D
47.442275,-102.79327,034,027,5143,3898,2025-01-29,1741,L9,H,D
47.442545,-102.793259,034,027,5143,3897,2025-01-29,1741,L9,H,D
47.442552,-102.793657,034,027,5142,3897,2025-01-29,1741,L9,H,D
47.443263,-103.072575,034,027,4441,3913,2025-01-29,1741,L9,H,D
47.443533,-103.072565,034,027,4441,3912,2025-01-29,1741,L9,H,D
47.444925,-103.091217,034,027,4394,3908,2025-01-29,1741,L9,L,D
47.457885,-102.847547,034,027,5005,3844,2025-01-29,1741,L9,H,D
47.465862,-102.483751,034,027,5918,3787,2025-01-29,1741,L9,H,D
47.468303,-103.150486,034,027,4243,3825,2025-01-29,1741,L9,H,D
47.468309,-103.150884,034,027,4242,3825,2025-01-29,1741,L9,H,D
47.468573,-103.150477,034,027,4243,3824,2025-01-29,1741,L9,H,D
47.468579,-103.150875,034,027,4242,3824,2025-01-29,1741,L9,H,D
47.468842,-103.150467,034,027,4243,3823,2025-01-29,1741,L9,H,D
47.471703,-103.21168,034,027,4089,3816,2025-01-29,1741,L9,H,D
47.471973,-103.211671,034,027,4089,3815,2025-01-29,1741,L9,H,D
47.472243,-103.211662,034,027,4089,3814,2025-01-29,1741,L9,H,D
47.472249,-103.21206,034,027,4088,3814,2025-01-29,1741,L9,H,D
47.474615,-102.980647,034,027,4669,3791,2025-01-29,1741,L9,H,D
47.474622,-102.981045,034,027,4668,3791,2025-01-29,1741,L9,H,D
47.48665,-102.943944,034,027,4760,3744,2025-01-29,1741,L9,H,D
47.48692,-102.943934,034,027,4760,3743,2025-01-29,1741,L9,H,D
47.504912,-103.110955,034,027,4339,3687,2025-01-29,1741,L9,H,D
47.504918,-103.111353,034,027,4338,3687,2025-01-29,1741,L9,H,D
47.505181,-103.110945,034,027,4339,3686,2025-01-29,1741,L9,H,D
47.505188,-103.111343,034,027,4338,3686,2025-01-29,1741,L9,H,D
47.50685,-103.081403,034,027,4413,3678,2025-01-29,1741,L9,H,D
47.50712,-103.081393,034,027,4413,3677,2025-01-29,1741,L9,H,D
47.530215,-102.693921,034,027,5383,3565,2025-01-29,1741,L9,H,D
47.530223,-102.694319,034,027,5382,3565,2025-01-29,1741,L9,H,D
47.530485,-102.693909,034,027,5383,3564,2025-01-29,1741,L9,H,D
47.546996,-102.892543,034,027,4883,3517,2025-01-29,1741,L9,H,D
47.547004,-102.892941,034,027,4882,3517,2025-01-29,1741,L9,H,D
47.559985,-102.529097,034,027,5793,3442,2025-01-29,1741,L9,H,D
47.559994,-102.529496,034,027,5792,3442,2025-01-29,1741,L9,H,D
47.560255,-102.529085,034,027,5793,3441,2025-01-29,1741,L9,H,D
47.560264,-102.529483,034,027,5792,3441,2025-01-29,1741,L9,H,D
47.627863,-102.460406,034,027,5957,3185,2025-01-29,1741,L9,H,D
47.638338,-103.098959,034,027,4357,3192,2025-01-29,1741,L9,H,D
47.64495,-104.142874,034,027,1743,3214,2025-01-29,1741,L9,H,D
47.644953,-104.143273,034,027,1742,3214,2025-01-29,1741,L9,H,D
47.668895,-102.547138,034,027,5735,3040,2025-01-29,1741,L9,H,D
47.674547,-102.771101,034,027,5174,3036,2025-01-29,1741,L9,M,D
47.674584,-102.485718,034,027,5888,3014,2025-01-29,1741,L9,H,D
47.674809,-102.77069,034,027,5175,3035,2025-01-29,1741,L9,H,D
47.674816,-102.771089,034,027,5174,3035,2025-01-29,1741,L9,H,D
47.674824,-102.771489,034,027,5173,3035,2025-01-29,1741,L9,H,D
47.675078,-102.770678,034,027,5175,3034,2025-01-29,1741,L9,H,D
47.675094,-102.771477,034,027,5173,3034,2025-01-29,1741,L9,H,D
47.675348,-102.770667,034,027,5175,3033,2025-01-29,1741,L9,H,D
47.675356,-102.771066,034,027,5174,3033,2025-01-29,1741,L9,H,D
47.675364,-102.771466,034,027,5173,3033,2025-01-29,1741,L9,H,D
47.702889,-103.167395,034,027,4180,2957,2025-01-29,1741,L9,H,D
47.703875,-102.504305,034,027,5838,2907,2025-01-29,1741,L9,H,D
47.703884,-102.504704,034,027,5837,2907,2025-01-29,1741,L9,H,D
47.704144,-102.504292,034,027,5838,2906,2025-01-29,1741,L9,H,D
47.704153,-102.504692,034,027,5837,2906,2025-01-29,1741,L9,H,D
47.704353,-103.012178,034,027,4568,2942,2025-01-29,1741,L9,H,D
47.70436,-103.012578,034,027,4567,2942,2025-01-29,1741,L9,H,D
47.704978,-102.739809,034,027,5249,2921,2025-01-29,1741,L9,H,D
47.711593,-103.040701,034,027,4496,2917,2025-01-29,1741,L9,H,D
47.711599,-103.0411,034,027,4495,2917,2025-01-29,1741,L9,H,D
47.711869,-103.04109,034,027,4495,2916,2025-01-29,1741,L9,H,D
47.716688,-104.38529,034,027,1134,2954,2025-01-29,1741,L9,L,D
47.71669,-104.38569,034,027,1133,2954,2025-01-29,1741,L9,H,D
47.729856,-102.973197,034,027,4663,2845,2025-01-29,1741,L9,H,D
47.72996,-103.025608,034,027,4532,2848,2025-01-29,1741,L9,H,D
47.729967,-103.026007,034,027,4531,2848,2025-01-29,1741,L9,H,D
47.730126,-102.973187,034,027,4663,2844,2025-01-29,1741,L9,H,D
47.73023,-103.025597,034,027,4532,2847,2025-01-29,1741,L9,H,D
47.730237,-103.025997,034,027,4531,2847,2025-01-29,1741,L9,H,D
47.734968,-103.00301,034,027,4588,2828,2025-01-29,1741,L9,H,D
47.734975,-103.00341,034,027,4587,2828,2025-01-29,1741,L9,H,D
47.735237,-103.003,034,027,4588,2827,2025-01-29,1741,L9,H,D
47.735244,-103.0034,034,027,4587,2827,2025-01-29,1741,L9,H,D
47.758818,-103.024115,034,027,4533,2741,2025-01-29,1741,L9,L,D
47.759088,-103.024105,034,027,4533,2740,2025-01-29,1741,L9,H,D
47.759358,-103.024095,034,027,4533,2739,2025-01-29,1741,L9,H,D
47.759494,-102.924806,034,027,4781,2732,2025-01-29,1741,L9,L,D
47.759764,-102.924796,034,027,4781,2731,2025-01-29,1741,L9,H,D
47.760034,-102.924785,034,027,4781,2730,2025-01-29,1741,L9,H,D
47.760116,-103.587335,034,027,3126,2767,2025-01-29,1741,L9,H,D
47.760278,-103.014852,034,027,4556,2735,2025-01-29,1741,L9,H,D
47.760285,-103.015252,034,027,4555,2735,2025-01-29,1741,L9,H,D
47.760292,-103.015652,034,027,4554,2735,2025-01-29,1741,L9,H,D
47.760386,-103.587328,034,027,3126,2766,2025-01-29,1741,L9,H,D
47.760548,-103.014842,034,027,4556,2734,2025-01-29,1741,L9,H,D
47.760555,-103.015242,034,027,4555,2734,2025-01-29,1741,L9,H,D
47.760561,-103.015642,034,027,4554,2734,2025-01-29,1741,L9,H,D
47.76381,-102.684811,034,027,5380,2699,2025-01-29,1741,L9,H,D
47.765145,-103.062712,034,027,4436,2720,2025-01-29,1741,L9,H,D
47.765152,-103.063112,034,027,4435,2720,2025-01-29,1741,L9,H,D
47.788797,-103.312581,034,027,3810,2647,2025-01-29,1741,L9,H,D
47.789067,-103.312573,034,027,3810,2646,2025-01-29,1741,L9,H,D
47.79048,-102.642366,034,027,5483,2597,2025-01-29,1741,L9,L,D
47.79075,-102.642354,034,027,5483,2596,2025-01-29,1741,L9,H,D
47.804071,-103.628214,034,027,3021,2606,2025-01-29,1741,L9,H,D
47.804076,-103.628614,034,027,3020,2606,2025-01-29,1741,L9,H,D
47.804346,-103.628607,034,027,3020,2605,2025-01-29,1741,L9,H,D
47.817922,-103.2924,034,027,3858,2538,2025-01-29,1741,L9,H,D
47.817928,-103.292801,034,027,3857,2538,2025-01-29,1741,L9,H,D
47.818192,-103.292391,034,027,3858,2537,2025-01-29,1741,L9,H,D
47.818319,-103.015045,034,027,4550,2520,2025-01-29,1741,L9,H,D
47.818325,-103.015445,034,027,4549,2520,2025-01-29,1741,L9,H,D
47.818588,-103.015034,034,027,4550,2519,2025-01-29,1741,L9,H,D
47.818595,-103.015435,034,027,4549,2519,2025-01-29,1741,L9,L,D
47.848309,-103.17952,034,027,4137,2419,2025-01-29,1741,L9,L,D
